Song,Artist,Date,Streams,Url,Track_Id,Rank
Nice For What,Drake,2019-01-04,"4,871,684",https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,3CA9pLiwRIGtUBiMjbZmRw,152
Project Dreams,"Marshmello, Roddy Ricch",2019-01-04,"4,870,852",https://open.spotify.com/track/0PowxVSTY2uh1CPc8EPKyX,0PowxVSTY2uh1CPc8EPKyX,153
Fine China,"Future, Juice WRLD",2019-01-04,"4,831,602",https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,5274I4mUMnYczyeXkGDWZN,154
PPP,Kevin Roldan,2019-01-04,"4,813,396",https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,1DcxnVNFAyVl2sDQ646pXS,155
all my friends,21 Savage,2019-01-04,"4,801,560",https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,4paAidoE8VAemwU4jgCc6l,156
Asesina - Remix,"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA",2019-01-04,"4,750,953",https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,59PYgzOiOjGDzjDT5N5oOX,157
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,2019-01-04,"4,743,748",https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,7ycWLEP1GsNjVvcjawXz3z,158
Thinking out Loud,Ed Sheeran,2019-01-04,"4,733,162",https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1Slwb6dOYkBlWal1PGtnNg,159
Mala Mía,Maluma,2019-01-04,"4,679,598",https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,62o8KoI44JfN7aYxgTnPvh,160
Yes Indeed,"Lil Baby, Drake",2019-01-04,"4,663,230",https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,6vN77lE9LK6HP2DewaN6HZ,161
Atrasadinha - Ao Vivo,"Felipe Araújo, Ferrugem",2019-01-04,"4,658,627",https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,5EKHbW7mXcAR4hCyS3YXjb,162
Calling My Spirit,Kodak Black,2019-01-04,"4,658,311",https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5,2MShy1GSSgbmGUxADNIao5,163
All The Stars (with SZA),Kendrick Lamar,2019-01-04,"4,650,602",https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,3GCdLUSnKSMJhs4Tj6CV3s,164
Photograph,Ed Sheeran,2019-01-04,"4,617,075",https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,6fxVffaTuwjgEk5h9QyRjy,165
Ibiza,"Ozuna, Romeo Santos",2019-01-04,"4,613,470",https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,1h9P5WJwyvK8OB7O2YiXgp,166
Sin Pijama,"Becky G, Natti Natasha",2019-01-04,"4,582,266",https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2ijef6ni2amuunRoKTlgww,167
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,2019-01-04,"4,562,544",https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p,5Gu0PDLN4YJeW75PpBSg9p,168
Everybody Dies In Their Nightmares,XXXTENTACION,2019-01-04,"4,560,603",https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,3GVkPk8mqxz0itaAriG1L7,169
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,2019-01-04,"4,552,621",https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,6wWaVoUOzLQJHd3bWAUpdZ,170
Splashin,Rich The Kid,2019-01-04,"4,551,699",https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb,79OEIr4J4FHV0O3KrhaXRb,171
Mine,Bazzi,2019-01-04,"4,527,344",https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,7uzmGiiJyRfuViKKK3lVmR,172
Ric Flair Drip (& Metro Boomin),Offset,2019-01-04,"4,493,480",https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,7sO5G9EABYOXQKNPNiE9NR,173
Jenifer,Gabriel Diniz,2019-01-04,"4,480,840",https://open.spotify.com/track/5ixqGGFu0hdHfErdp32QwT,5ixqGGFu0hdHfErdp32QwT,174
HUMBLE.,Kendrick Lamar,2019-01-04,"4,480,581",https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,175
No Es Justo,"J Balvin, Zion & Lennox",2019-01-04,"4,473,022",https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,5qFeMRz4TvetPmzjre9Dq7,176
Benzema,Capital Bra,2019-01-04,"4,454,127",https://open.spotify.com/track/7KPGeiXWDsGEvFK62wzU8E,7KPGeiXWDsGEvFK62wzU8E,177
Young Dumb & Broke,Khalid,2019-01-04,"4,442,656",https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,5Z3GHaZ6ec9bsiI5BenrbY,178
Wolves,"Selena Gomez, Marshmello",2019-01-04,"4,403,727",https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,0tBbt8CrmxbjRP0pueQkyU,179
goosebumps,Travis Scott,2019-01-04,"4,379,111",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6gBFPUFcJLzWGx4lenP6h2,180
What Lovers Do,"Maroon 5, SZA",2019-01-04,"4,370,231",https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,0WdGQhoAP2LBsqr5Jhit2g,181
Topanga,Trippie Redd,2019-01-04,"4,364,531",https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,5aXgz1oKK8Q9z9xvTmSnrO,182
Africa,TOTO,2019-01-04,"4,359,832",https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,183
Wonderwall - Remastered,Oasis,2019-01-04,"4,350,758",https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,5qqabIl2vWzo9ApSC317sa,184
We Will Rock You - Remastered,Queen,2019-01-04,"4,343,406",https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,4pbJqGIASGPr0ZpGpnWkDn,185
Happier,Ed Sheeran,2019-01-04,"4,339,035",https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2RttW7RAu5nOAfq6YFvApB,186
Rewrite The Stars,"Zac Efron, Zendaya",2019-01-04,"4,335,302",https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,630sXRhIcfwr2e4RdNtjKN,187
I'm Yours,Jason Mraz,2019-01-04,"4,276,550",https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,3S0OXQeoh0w6AY8WQVckRW,188
Something Just Like This,"The Chainsmokers, Coldplay",2019-01-04,"4,181,275",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,189
come out and play,Billie Eilish,2019-01-04,"4,166,861",https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4,7wC5eZcFS1Q1BsQ35DU6H4,190
Call Out My Name,The Weeknd,2019-01-04,"4,131,614",https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N,1gm616Plq4ScqNi7TVkZ5N,191
Happy Now,"Zedd, Elley Duhé",2019-01-04,"4,127,591",https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,4keoy2fqgwGnbWlm3ZVZFa,192
MAMA,"6ix9ine, Nicki Minaj, Kanye West",2019-01-04,"4,121,707",https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo,1oJ8EDr2pv94IvSd6ZmDgo,193
Someone You Loved,Lewis Capaldi,2019-01-04,"4,117,240",https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2TIlqbIneP0ZY1O0EzYLlc,194
Ocean (feat. Khalid),Martin Garrix,2019-01-04,"4,104,898",https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,3nc420PXjTdBV5TN0gCFkS,195
Look At Me!,XXXTENTACION,2019-01-04,"4,096,358",https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,6eYxmK9fdL4hwLnXG2zY3s,196
Silence,"Marshmello, Khalid",2019-01-04,"4,094,264",https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,7vGuf3Y35N4wmASOKLUVVU,197
10 Freaky Girls (with 21 Savage),Metro Boomin,2019-01-04,"4,088,895",https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,0AluA5RNsa4Cx6XRhf2hWZ,198
Treat You Better,Shawn Mendes,2019-01-04,"4,059,442",https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,3QGsuHI8jO1Rx4JWLUh9jd,199
STARGAZING,Travis Scott,2019-01-04,"4,047,090",https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,7wBJfHzpfI3032CSD7CE2m,200
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2019-01-11,"34,579,416",https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,3KkXRkHbMCARz0aVfEt68P,1
Wow.,Post Malone,2019-01-11,"29,944,242",https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,6MWtB6iiXyIwun0YzU6DFP,2
"thank u, next",Ariana Grande,2019-01-11,"27,807,232",https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2rPE9A1vEgShuZxxzR2tZH,3
Without Me,Halsey,2019-01-11,"27,138,512",https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,4
Calma - Remix,"Pedro Capó, Farruko",2019-01-11,"22,816,097",https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,5iwz1NiezX7WWjnCgY5TH4,5
Sweet but Psycho,Ava Max,2019-01-11,"22,400,542",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,25sgk305KZfyuqVBQIahim,6
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-01-11,"22,138,077",https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,4w8niZpiMy6qz1mntFA5uM,7
Dancing With A Stranger (with Normani),Sam Smith,2019-01-11,"20,180,815",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,6Qs4SXO9dwPj5GKvVOv8Ki,8
High Hopes,Panic! At The Disco,2019-01-11,"19,643,546",https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,9
MIA (feat. Drake),Bad Bunny,2019-01-11,"19,630,428",https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,116H0KvKr2Zl4RPuVBruDO,10
Happier,"Marshmello, Bastille",2019-01-11,"18,694,994",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,11
Lost in the Fire,"Gesaffelstein, The Weeknd",2019-01-11,"18,491,016",https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG,7wFybC8jBH3zE139OpCtpG,12
SICKO MODE,Travis Scott,2019-01-11,"18,280,537",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,13
Going Bad (feat. Drake),Meek Mill,2019-01-11,"17,539,582",https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2IRZnDFmlqMuOrYOLnZZyc,14
Adan y Eva,Paulo Londra,2019-01-11,"17,324,753",https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,6FyRXC8tJUh863JCkyWqtk,15
Shallow,"Lady Gaga, Bradley Cooper",2019-01-11,"16,785,576",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,16
ZEZE (feat. Travis Scott & Offset),Kodak Black,2019-01-11,"16,274,040",https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,0FZ4Dmg8jJJAPJnvBIzD9z,17
Eastside (with Halsey & Khalid),benny blanco,2019-01-11,"14,638,093",https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,7FGq80cy8juXBCD2nrqdWU,18
Drip Too Hard (Lil Baby & Gunna),Lil Baby,2019-01-11,"14,483,041",https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,78QR3Wp35dqAhFEc2qAGjE,19
Saturday Nights,Khalid,2019-01-11,"14,180,874",https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,5kfNriitmkNE8mUbZ7gbq8,20
Mo Bamba,Sheck Wes,2019-01-11,"13,848,377",https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,1xzBco0xcoJEDXktl7Jxrr,21
when the party's over,Billie Eilish,2019-01-11,"13,364,134",https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,14JzyD6FlBD5z0wV5P07YI,22
Better Now,Post Malone,2019-01-11,"12,967,163",https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,7dt6x5M1jzdTEt8oCbisTK,23
Arms Around You (feat. Maluma & Swae Lee),"XXXTENTACION, Lil Pump",2019-01-11,"12,821,076",https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2LskIZrCeLxRvCiGP8gxlh,24
Look Back at It,A Boogie Wit da Hoodie,2019-01-11,"12,778,179",https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,3Ol2xnObFdKV9pmRD2t9x8,25
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2019-01-11,"12,757,025",https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,5JEx7HbmvHQQswJCsoo9rA,26
Girls Like You (feat. Cardi B),Maroon 5,2019-01-11,"12,357,979",https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,27
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-01-11,"12,349,134",https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,27rdGxbavYJeBphck5MZAF,28
Be Alright,Dean Lewis,2019-01-11,"12,135,479",https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,3EPXxR3ImUwfayaurPi3cm,29
SAD!,XXXTENTACION,2019-01-11,"12,020,719",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,30
Better,Khalid,2019-01-11,"11,813,463",https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,6zeeWid2sgw4lap2jV61PZ,31
Giant (with Rag'n'Bone Man),Calvin Harris,2019-01-11,"11,489,269",https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,5itOtNx0WxtJmi1TQ3RuRd,32
Bohemian Rhapsody - 2011 Mix,Queen,2019-01-11,"11,389,151",https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,7tFiyTwD0nx5a1eklYtX2J,33
In My Mind,"Dynoro, Gigi D'Agostino",2019-01-11,"11,134,092",https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,0E9ZjEAyAwOXZ7wJC0PD33,34
Ella Quiere Beber - Remix,"Anuel AA, Romeo Santos",2019-01-11,"11,131,112",https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2cYnZNzFRFK0H7vSNxPsUq,35
Leave Me Alone,Flipp Dinero,2019-01-11,"11,045,665",https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,14mHfNsSHN0FbLftyjrV9g,36
Lucid Dreams,Juice WRLD,2019-01-11,"10,974,110",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,285pBltuF7vW8TeWk8hdRR,37
Adictiva,"Daddy Yankee, Anuel AA",2019-01-11,"10,464,029",https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,6MJUCumnQsQEKbCy28tbCP,38
Moonlight,XXXTENTACION,2019-01-11,"10,313,053",https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,39
rockstar (feat. 21 Savage),Post Malone,2019-01-11,"10,262,453",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,40
Promises (with Sam Smith),"Calvin Harris, Jessie Reyez",2019-01-11,"10,250,381",https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,5N5k9nd479b1xpDZ4usjrg,41
Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",2019-01-11,"10,250,367",https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2G1tXoGBaEMJ7FKGnkf6ud,42
lovely,"Billie Eilish, Khalid",2019-01-11,"10,105,168",https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,1NJcg626wLln4pGHpiV7mf,43
imagine,Ariana Grande,2019-01-11,"10,103,504",https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,0todbbT9g5uQGbeFCiBf2F,44
Desconocidos,"Mau y Ricky, Manuel Turizo, Camilo",2019-01-11,"10,008,439",https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,0s5DNDV6LAKn2u2Ufa3VjQ,45
Youngblood,5 Seconds of Summer,2019-01-11,"9,802,761",https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2iUXsYOEPhVqEBwsqP70rE,46
Taste (feat. Offset),Tyga,2019-01-11,"9,758,103",https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,5IaHrVsrferBYDm0bDyABy,47
whoa (mind in awe),XXXTENTACION,2019-01-11,"9,300,180",https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,7pdF27mSDuPWhppnHAmWHa,48
I Like It,"Cardi B, Bad Bunny, J Balvin",2019-01-11,"9,170,120",https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,58q2HKrzhC3ozto2nDdN4z,49
Amanece,"Anuel AA, Haze",2019-01-11,"9,118,091",https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,1LiN0Z98FkR1t0m8KmLcAH,50
Solo de Mi,Bad Bunny,2019-01-11,"9,091,313",https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,4uP3pUP18ennmz0tb3GphR,51
Ruin My Life,Zara Larsson,2019-01-11,"8,967,200",https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,5tAa8Uaqr4VvA3693mbIhU,52
a lot,21 Savage,2019-01-11,"8,914,262",https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2t8yVaLvJ0RenpXUIAC52d,53
Bad Liar,Imagine Dragons,2019-01-11,"8,807,099",https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2RSHsoi04658QL5xgQVov3,54
Vaina Loca,"Ozuna, Manuel Turizo",2019-01-11,"8,365,033",https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,48zFZh27QU5qsrBjn4C2FA,55
Money,Cardi B,2019-01-11,"8,334,798",https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2GGMabyHXnJmjY6CXhhB2e,56
Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,2019-01-11,"8,247,911",https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,0jAfdqv18goRTUxm3ilRjb,57
Kiss and Make Up,"Dua Lipa, BLACKPINK",2019-01-11,"8,240,958",https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,13hvHEstJ4sNbzdroPrPI3,58
Love Someone,Lukas Graham,2019-01-11,"8,222,232",https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,3id2EVGKc3eFAMn9nFnB0r,59
Imposible,"Luis Fonsi, Ozuna",2019-01-11,"8,138,425",https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,3ao3OVxHlb3C08vAaApUlm,60
Natural,Imagine Dragons,2019-01-11,"8,105,259",https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2FY7b99s15jUprqC0M5NCT,61
God's Plan,Drake,2019-01-11,"8,030,900",https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,62
monster,21 Savage,2019-01-11,"8,027,341",https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,2FUNBaa5DwItJtYEBgAblU,63
Beautiful (feat. Camila Cabello),Bazzi,2019-01-11,"7,972,480",https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,4VUwkH455At9kENOfzTqmF,64
Body (feat. brando),Loud Luxury,2019-01-11,"7,953,190",https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,7K7MUBCnzgBAvMVW2RTWNs,65
Butterfly Doors,Lil Pump,2019-01-11,"7,891,274",https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3,4NdXQlDTzxbOMkzJGWFtz3,66
Jocelyn Flores,XXXTENTACION,2019-01-11,"7,881,734",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,7m9OqQk4RVRkw9JJdeAw96,67
idontwannabeyouanymore,Billie Eilish,2019-01-11,"7,765,255",https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,40T5GIqQ1CegGm2PTEl8Bu,68
Nonstop,Drake,2019-01-11,"7,702,077",https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,0TlLq3lA83rQOYtrqBqSct,69
Let You Love Me,Rita Ora,2019-01-11,"7,658,132",https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,5Fla3zyOCcIRqrDoKLU0DP,70
no tears left to cry,Ariana Grande,2019-01-11,"7,656,592",https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2qT1uLXPVPzGgFOx4jtEuo,71
In My Feelings,Drake,2019-01-11,"7,646,051",https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2G7V7zsVDxg1yRsu7Ew9RJ,72
Cuando Te Besé,"Becky G, Paulo Londra",2019-01-11,"7,579,621",https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2XXMDz7SPZ4mSFN1PXfHUy,73
"Fire On Fire - From ""Watership Down""",Sam Smith,2019-01-11,"7,546,282",https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,5rFj8OzffT0iggSjcBaeND,74
Bubalu,"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA",2019-01-11,"7,538,613",https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,7dNwJbsT0sg1le5kVugGJb,75
Hope,"The Chainsmokers, Winona Oak",2019-01-11,"7,513,857",https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,4BiiOzZCrXEzHRLYcYFiD5,76
KIKA,"6ix9ine, Tory Lanez",2019-01-11,"7,470,756",https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3,6Gy7rXB6Ku5vIWC7WGWsl3,77
Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,2019-01-11,"7,443,990",https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,6mQLN3zRtAp6ovjusyYKrV,78
Shape of You,Ed Sheeran,2019-01-11,"7,440,049",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,79
Baila Baila Baila,Ozuna,2019-01-11,"7,382,321",https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,7uH27oIt4a6cIFCA8ZPcyG,80
Psycho (feat. Ty Dolla $ign),Post Malone,2019-01-11,"7,348,086",https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,3swc6WTsr7rl9DqQKQA55C,81
2002,Anne-Marie,2019-01-11,"7,331,201",https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2BgEsaKNfHUdlh97KmvFyo,82
Reggaeton,J Balvin,2019-01-11,"7,281,169",https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2D3z17LBMJ2HEHeBFFjTLi,83
NI BIEN NI MAL,Bad Bunny,2019-01-11,"7,232,434",https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,278kSqsZIiYp8p3QjYAqa8,84
One Kiss (with Dua Lipa),Calvin Harris,2019-01-11,"7,194,264",https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,7ef4DlsgrMEH11cDZd32M6,85
DODI,Shindy,2019-01-11,"7,149,748",https://open.spotify.com/track/63THFs9ovzO3WQsz4lzh0H,63THFs9ovzO3WQsz4lzh0H,86
Say My Name,"David Guetta, Bebe Rexha, J Balvin",2019-01-11,"7,040,867",https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,0YammaEkYSeo9vQYZ1OwS6,87
Believer,Imagine Dragons,2019-01-11,"7,036,580",https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,88
MALA,"6ix9ine, Anuel AA",2019-01-11,"6,902,529",https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,0LQ1J0BCzA2qnAgp9MkkNE,89
Solo (feat. Demi Lovato),Clean Bandit,2019-01-11,"6,887,146",https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,3NuK5xMlSlB6K2Qp16zf3h,90
YOSEMITE,Travis Scott,2019-01-11,"6,874,391",https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,7lAK3oHbfEnvUQWosrMMpR,91
BAD!,XXXTENTACION,2019-01-11,"6,827,624",https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,22An65gG31JLf9n18qjdhZ,92
Another One Bites The Dust - Remastered 2011,Queen,2019-01-11,"6,816,574",https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,5vdp5UmvTsnMEMESIF2Ym7,93
IDGAF,Dua Lipa,2019-01-11,"6,787,896",https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,76cy1WJvNGJTj78UqeA5zr,94
BEBE,"6ix9ine, Anuel AA",2019-01-11,"6,764,451",https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,4KkUjFkcQvGvWekl8RATDn,95
No Stylist (feat. Drake),French Montana,2019-01-11,"6,701,673",https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,04MLEeAMuV9IlHEsD8vF6A,96
Armed And Dangerous,Juice WRLD,2019-01-11,"6,686,664",https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,5wujBwqG7INdStqGd4tRMX,97
Perfect,Ed Sheeran,2019-01-11,"6,634,648",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,0tgVpDi06FyKpA1z0VMD4v,98
Don't Stop Me Now - 2011 Mix,Queen,2019-01-11,"6,579,756",https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,99
I Like Me Better,Lauv,2019-01-11,"6,496,404",https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2P91MQbaiQOfbiz9VqhqKQ,100
Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",2019-01-11,"6,479,114",https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,3V8UKqhEK5zBkBb6d6ub8i,101
Havana (feat. Young Thug),Camila Cabello,2019-01-11,"6,449,413",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1rfofaqEpACxVEHIZBJe6W,102
Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",2019-01-11,"6,377,858",https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,4jvjzW7Hm0yK4LvvE0Paz9,103
