Song,Artist,Date,Streams,Url,Track_Id,Rank
MIDDLE CHILD,J. Cole,2019-12-27,"5,189,291",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,152
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-12-27,"5,182,771",https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,0KoiMHhqKLoL4xM54rcWYY,153
Never Seen the Rain,Tones And I,2019-12-27,"5,177,796",https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2grAr8pWMuLWn8ZYEE9wDV,154
SENTADÃO,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",2019-12-27,"5,173,753",https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,4lKuzrdZrJuCAedbIslF3A,155
Combatchy (feat. MC Rebecca),"Anitta, Lexa, Luísa Sonza",2019-12-27,"5,149,797",https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,2bPtwnrpFNEe8N7Q85kLHw,156
11 PM,Maluma,2019-12-27,"5,147,702",https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,7KbF6AdprOXEEHlsq11Z6d,157
Perreo en La Luna,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",2019-12-27,"5,147,442",https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,0RDgqtvOHLwcI6yz9bjsZV,158
Youngblood,5 Seconds of Summer,2019-12-27,"5,127,620",https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2iUXsYOEPhVqEBwsqP70rE,159
Bruises,Lewis Capaldi,2019-12-27,"5,119,165",https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,160
Moonlight,XXXTENTACION,2019-12-27,"5,092,728",https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,161
all the good girls go to hell,Billie Eilish,2019-12-27,"5,089,157",https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,6IRdLKIyS4p7XNiP8r6rsx,162
The London (feat. J. Cole & Travis Scott),Young Thug,2019-12-27,"5,079,458",https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,3s4mrPrEFFPF0LmAfutW0n,163
Jocelyn Flores,XXXTENTACION,2019-12-27,"5,067,880",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,7m9OqQk4RVRkw9JJdeAw96,164
Get You The Moon (feat. Snøw),Kina,2019-12-27,"5,067,714",https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,4ZLzoOkj0MPWrTLvooIuaa,165
Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",2019-12-27,"5,035,904",https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,3g0mEQx3NTanacLseoP0Gw,166
Can We Kiss Forever?,"Kina, Adriana Proenza",2019-12-27,"5,034,157",https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,58wyJLv6yH1La9NIZPl3ne,167
Wake Me Up,Avicii,2019-12-27,"5,031,074",https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,4h8VwCb1MTGoLKueQ1WgbD,168
I Like Me Better,Lauv,2019-12-27,"5,027,238",https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2P91MQbaiQOfbiz9VqhqKQ,169
All Girls Are The Same,Juice WRLD,2019-12-27,"5,022,370",https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,170
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles, Natti Natasha, Farruko",2019-12-27,"5,007,648",https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,1ndyl3wJCFs872XZ3ztPk6,171
Let Me Down Slowly,Alec Benjamin,2019-12-27,"4,992,098",https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2qxmye6gAegTMjLKEBoR3d,172
"Alone, Pt. II","Alan Walker, Ava Max",2019-12-27,"4,955,994",https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,0bMbDctzMmTyK2j74j3nF3,173
You Need To Calm Down,Taylor Swift,2019-12-27,"4,905,299",https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,6RRNNciQGZEXnqk8SQ9yv5,174
Be Alright,Dean Lewis,2019-12-27,"4,887,023",https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,5qrSlOut2rNAWv3ubArkNy,175
Pa' Olvidarme De Ella,"Piso 21, Christian Nodal",2019-12-27,"4,881,894",https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,1cVlW9WQiGlFdWUXFdFZGh,176
Only Human,Jonas Brothers,2019-12-27,"4,877,745",https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,0DiDStADDVh3SvAsoJAFMk,177
Old Town Road,Lil Nas X,2019-12-27,"4,852,004",https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,0F7FA14euOIX8KcbEturGH,178
VALENTINO,24kGoldn,2019-12-27,"4,849,793",https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,6piAUJJQFD8oHDUr0b7l7q,179
Something Just Like This,"The Chainsmokers, Coldplay",2019-12-27,"4,845,843",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,180
Thunder,Imagine Dragons,2019-12-27,"4,789,895",https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,181
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,2019-12-27,"4,780,310",https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,3bidbhpOYeV4knp8AIu8Xn,182
2002,Anne-Marie,2019-12-27,"4,743,162",https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2BgEsaKNfHUdlh97KmvFyo,183
All of Me,John Legend,2019-12-27,"4,734,547",https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,184
Death,"Trippie Redd, DaBaby",2019-12-27,"4,720,218",https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,3Kd6Wp3lG5HXMB2dlvuy7y,185
Post Malone (feat. RANI),Sam Feldt,2019-12-27,"4,706,229",https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,36orMWv2PgvnzXsd5CJ0yL,186
Let Me Know (I Wonder Why Freestyle),Juice WRLD,2019-12-27,"4,701,532",https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,3wwo0bJvDSorOpNfzEkfXx,187
3 Nights,Dominic Fike,2019-12-27,"4,688,866",https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,1tNJrcVe6gwLEiZCtprs1u,188
Maniac,Conan Gray,2019-12-27,"4,681,587",https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,7hpJ9tATWb2vztlq99hERP,189
Ne reviens pas,"Gradur, Heuss L'enfoiré",2019-12-27,"4,676,857",https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH,4TnFANpjVwVKWzkxNzIyFH,190
SLOW DANCING IN THE DARK,Joji,2019-12-27,"4,672,168",https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,0rKtyWc8bvkriBthvHKY8d,191
Fantasía,Ozuna,2019-12-27,"4,659,704",https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,40rXWke6SnXiGkSmaT8ZUr,192
Another One Bites The Dust - Remastered 2011,Queen,2019-12-27,"4,655,115",https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,5vdp5UmvTsnMEMESIF2Ym7,193
wish you were gay,Billie Eilish,2019-12-27,"4,650,306",https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,3Fj47GNK2kUF0uaEDgXLaD,194
New Rules,Dua Lipa,2019-12-27,"4,630,675",https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2xJCMIJfcNYDc5iR0sAm2O,195
Cheirosa - Ao Vivo,Jorge & Mateus,2019-12-27,"4,623,030",https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,2PWjKmjyTZeDpmOUa3a5da,196
Havana (feat. Young Thug),Camila Cabello,2019-12-27,"4,620,876",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1rfofaqEpACxVEHIZBJe6W,197
Surtada - Remix Brega Funk,"Dadá Boladão, Tati Zaqui, OIK",2019-12-27,"4,607,385",https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,5F8ffc8KWKNawllr5WsW0r,198
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,2019-12-27,"4,595,450",https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,3i9UVldZOE0aD0JnyfAZZ0,199
Going Bad (feat. Drake),Meek Mill,2019-12-27,"4,551,623",https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2IRZnDFmlqMuOrYOLnZZyc,200
Dance Monkey,Tones And I,2020-01-03,"50,241,241",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,1
Yummy,Justin Bieber,2020-01-03,"36,772,939",https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,41L3O37CECZt3N7ziG2z7l,2
ROXANNE,Arizona Zervas,2020-01-03,"33,546,219",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,3
The Box,Roddy Ricch,2020-01-03,"32,333,490",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,4
Tusa,"KAROL G, Nicki Minaj",2020-01-03,"29,519,007",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,7k4t7uLgtOxPwTpFmtJNTY,5
Blinding Lights,The Weeknd,2020-01-03,"29,198,353",https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,0sf12qNH5qcw8qpgymFOqD,6
Falling,Trevor Daniel,2020-01-03,"28,253,241",https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,4TnjEaWOeW0eKTKIEvJyCa,7
Don't Start Now,Dua Lipa,2020-01-03,"27,338,884",https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,8
Memories,Maroon 5,2020-01-03,"27,008,690",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,9
Circles,Post Malone,2020-01-03,"26,365,136",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,10
everything i wanted,Billie Eilish,2020-01-03,"23,713,150",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ,11
Señorita,"Shawn Mendes, Camila Cabello",2020-01-03,"21,757,299",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,12
RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",2020-01-03,"20,528,253",https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,6cy3ki60hLwimwIje7tALf,13
Someone You Loved,Lewis Capaldi,2020-01-03,"19,959,201",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,14
My Oh My (feat. DaBaby),Camila Cabello,2020-01-03,"19,300,578",https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,3yOlyBJuViE2YSGn3nVE1K,15
Adore You,Harry Styles,2020-01-03,"19,186,086",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,3jjujdWJ72nww5eGnfs2E7,16
bad guy,Billie Eilish,2020-01-03,"17,816,634",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,17
Lose You To Love Me,Selena Gomez,2020-01-03,"17,572,597",https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,1HfMVBKM75vxSfsQ5VefZ5,18
hot girl bummer,blackbear,2020-01-03,"16,238,889",https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,7aiClxsDWFRQ0Kzk5KI5ku,19
Ride It,Regard,2020-01-03,"15,539,132",https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2tnVG71enUj33Ic2nFN6kZ,20
Watermelon Sugar,Harry Styles,2020-01-03,"15,046,960",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,21
Vete,Bad Bunny,2020-01-03,"14,566,103",https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,5DxXgozhkPLgrbKFY91w0c,22
BOP,DaBaby,2020-01-03,"14,405,376",https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,6Ozh9Ok6h4Oi1wUSLtBseN,23
Before You Go,Lewis Capaldi,2020-01-03,"13,868,353",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2gMXnyrvIjhVBUZwvLZDMP,24
HIGHEST IN THE ROOM,Travis Scott,2020-01-03,"13,543,851",https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW,25
No Idea,Don Toliver,2020-01-03,"13,518,622",https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,3VyjsVV24RmBIbWJAeUJNu,26
Heartless,The Weeknd,2020-01-03,"13,269,565",https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,57vxBYXtHMk6H1aD29V7PU,27
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2020-01-03,"13,163,070",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,28
I Don't Care (with Justin Bieber),Ed Sheeran,2020-01-03,"12,813,311",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,0hVXuCcriWRGvwMV1r5Yn9,29
China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2020-01-03,"12,514,282",https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2ksOAxtIxY8yElEWw8RhgK,30
Bandit (with YoungBoy Never Broke Again),Juice WRLD,2020-01-03,"12,474,717",https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,6Gg1gjgKi2AK4e0qzsR7sd,31
Futsal Shuffle 2020,Lil Uzi Vert,2020-01-03,"11,944,895",https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,2Ec33AVlkTTq8BHFgBTdQs,32
Fantasias,"Rauw Alejandro, Farruko",2020-01-03,"11,762,509",https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,6mAN61JH0dzyZpWslS11jy,33
Lose Control,"MEDUZA, Becky Hill, Goodboys",2020-01-03,"11,755,653",https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,7CHi4DtfK4heMlQaudCuHK,34
Beautiful People (feat. Khalid),Ed Sheeran,2020-01-03,"11,732,877",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,35
Lucid Dreams,Juice WRLD,2020-01-03,"11,544,388",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,285pBltuF7vW8TeWk8hdRR,36
Ayy Macarena,Tyga,2020-01-03,"11,467,917",https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,6LcauUZjF1eXQrgqMUecHX,37
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,2020-01-03,"11,407,061",https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,7h0d2h0fUmzbs7zeFigJPn,38
How Do You Sleep?,Sam Smith,2020-01-03,"11,167,592",https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,6b2RcmUt1g9N9mQ3CbjX2Y,39
Sigues Con El,"Dímelo Flow, Arcangel, Sech",2020-01-03,"10,960,019",https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,7sQKy5vlPQllr0k9IjYJv3,40
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2020-01-03,"10,739,494",https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,4vUmTMuQqjdnvlZmAH61Qk,41
Ballin' (with Roddy Ricch),Mustard,2020-01-03,"10,698,504",https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,3QzAOrNlsabgbMwlZt7TAY,42
Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",2020-01-03,"10,642,027",https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,5stPVcRqb4qixbafP9e8lt,43
"10,000 Hours (with Justin Bieber)",Dan + Shay,2020-01-03,"10,407,472",https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2wrJq5XKLnmhRXHIAf9xBa,44
Suicidal,YNW Melly,2020-01-03,"10,385,449",https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1iSqfoUFnQwV0QW1EfUit8,45
Trampoline (with ZAYN),SHAED,2020-01-03,"10,185,403",https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,1iQDltZqI7BXnHrFy4Qo1k,46
7 rings,Ariana Grande,2020-01-03,"10,083,773",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,47
LA CANCIÓN,"J Balvin, Bad Bunny",2020-01-03,"9,977,833",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,0fea68AdmYNygeTGI4RC18,48
Lalala,"Y2K, bbno$",2020-01-03,"9,728,409",https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,51Fjme0JiitpyXKuyQiCDo,49
Falling,Harry Styles,2020-01-03,"9,315,200",https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1ZMiCix7XSAbfAJlEZWMCp,50
Callaita,"Bad Bunny, Tainy",2020-01-03,"9,303,265",https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,51
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2020-01-03,"9,218,687",https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,52
Whine Up,"Nicky Jam, Anuel AA",2020-01-03,"9,093,921",https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2pWOMNQJW3g2zmGjP0Vkb0,53
Goodbyes (Feat. Young Thug),Post Malone,2020-01-03,"9,038,139",https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,6vBdBCoOhKHiYDDOcorfNo,54
Say So,Doja Cat,2020-01-03,"8,841,919",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,55
when the party's over,Billie Eilish,2020-01-03,"8,826,400",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,56
No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",2020-01-03,"8,749,832",https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,4R8BJggjosTswLxtkw8V7P,57
Own It (feat. Ed Sheeran & Burna Boy),Stormzy,2020-01-03,"8,655,809",https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,4QPEwDdOMhY7rNS05mTyMR,58
Shallow,"Lady Gaga, Bradley Cooper",2020-01-03,"8,603,185",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,59
lovely (with Khalid),Billie Eilish,2020-01-03,"8,542,781",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,60
SUGAR,BROCKHAMPTON,2020-01-03,"8,499,350",https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,6U0FIYXCQ3TGrk4tFpLrEA,61
Ransom,Lil Tecca,2020-01-03,"8,486,965",https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,62
Roses - Imanbek Remix,SAINt JHN,2020-01-03,"8,443,934",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,63
Adicto (with Anuel AA & Ozuna),Tainy,2020-01-03,"8,395,806",https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,3jbT1Y5MoPwEIpZndDDwVq,64
If the World Was Ending - feat. Julia Michaels,JP Saxe,2020-01-03,"8,344,909",https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,65
Yellow Hearts,Ant Saunders,2020-01-03,"8,344,514",https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,2W4yABdLc4Jnds67Poi5Nl,66
Que Tire Pa Lante,Daddy Yankee,2020-01-03,"8,306,643",https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,6RyaV7owmVU6fzEPE17sF1,67
OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott",2020-01-03,"8,242,535",https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,6gi6y1xwmVszDWkUqab1qw,68
Mean It,"Lauv, LANY",2020-01-03,"8,197,020",https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp,5ACkb3CikcSZPF0h7FSZAp,69
Lights Up,Harry Styles,2020-01-03,"8,087,034",https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,4jAIqgrPjKLTY9Gbez25Qb,70
Good as Hell (feat. Ariana Grande) - Remix,Lizzo,2020-01-03,"8,064,265",https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,07Oz5StQ7GRoygNLaXs2pd,71
VIBEZ,DaBaby,2020-01-03,"8,057,221",https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,0fySG6A6qLE8IvDpayb5bM,72
It's You,Ali Gatie,2020-01-03,"7,909,466",https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,5DqdesEfbRyOlSS3Tf6c29,73
Happier,"Marshmello, Bastille",2020-01-03,"7,820,470",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,74
Psycho,Red Velvet,2020-01-03,"7,646,564",https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,3CYH422oy1cZNoo0GTG1TK,75
Wow.,Post Malone,2020-01-03,"7,503,821",https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,76
July,Noah Cyrus,2020-01-03,"7,320,240",https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,5a6pdCHlWS2ekOOQ70QnAr,77
Sucker,Jonas Brothers,2020-01-03,"7,154,165",https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,22vgEDb5hykfaTwLuskFGD,78
Robbery,Juice WRLD,2020-01-03,"7,143,762",https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,6Hj9jySrnFppAI0sEMCZpJ,79
Aventura,"Lunay, Ozuna, Anuel AA",2020-01-03,"7,119,890",https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,37zdqI4r1gswIzczSBkRon,80
Blanco,J Balvin,2020-01-03,"6,965,009",https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2rc7BkzO8qepMFAxHtOrXc,81
Woah,Lil Baby,2020-01-03,"6,924,956",https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,598yNsG1JFrGd4n2kMoz7F,82
Up All Night,Khalid,2020-01-03,"6,901,879",https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,1mpD5Q8IM32I4bF6eCpU74,83
Look At Her Now,Selena Gomez,2020-01-03,"6,789,448",https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,4yI3HpbSFSgFZtJP2kDe5m,84
Piece Of Your Heart,"MEDUZA, Goodboys",2020-01-03,"6,738,632",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1DFD5Fotzgn6yYXkYsKiGs,85
Graveyard,Halsey,2020-01-03,"6,730,248",https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,6V9fHiv84WlVTg7CSnIVY2,86
Indeciso,"Reik, J Balvin, Lalo Ebratt",2020-01-03,"6,722,092",https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,59s0s39NFWScuHDbHytI14,87
Money In The Grave (Drake ft. Rick Ross),Drake,2020-01-03,"6,718,783",https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,5ry2OE6R2zPQFDO85XkgRb,88
rockstar (feat. 21 Savage),Post Malone,2020-01-03,"6,691,334",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,89
Truth Hurts,Lizzo,2020-01-03,"6,676,887",https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,5qmq61DAAOUaW8AUo8xKhh,90
Without Me,Halsey,2020-01-03,"6,609,926",https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,91
Hate Me (with Juice WRLD),Ellie Goulding,2020-01-03,"6,609,716",https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,6kls8cSlUyHW2BUOkDJIZE,92
Bellaquita - Remix,"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",2020-01-03,"6,593,563",https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,1Xnn1TPyr5h0hpRAT4B4EA,93
Quizas,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",2020-01-03,"6,576,938",https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,5Id5B3dxJZhPcV9GzgYZZe,94
Shape of You,Ed Sheeran,2020-01-03,"6,570,888",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,95
Bohemian Rhapsody - 2011 Mix,Queen,2020-01-03,"6,562,746",https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,96
"Alone, Pt. II","Alan Walker, Ava Max",2020-01-03,"6,555,359",https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,0bMbDctzMmTyK2j74j3nF3,97
Believer,Imagine Dragons,2020-01-03,"6,526,295",https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,98
SICKO MODE,Travis Scott,2020-01-03,"6,452,450",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,99
Sweet but Psycho,Ava Max,2020-01-03,"6,344,710",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,25sgk305KZfyuqVBQIahim,100
Tutu,"Camilo, Pedro Capó",2020-01-03,"6,318,081",https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,1nocRtwyNPVtGcIJqfgdzZ,101
Into the Unknown,"Idina Menzel, AURORA",2020-01-03,"6,304,985",https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,3Z0oQ8r78OUaHvGPiDBR3W,102
